# Stacks v2.0b;  Phylip sequential; October 10, 2018
# Seq Pos	Locus ID	Column	Population
622	426	156	lc:N,fl:N,pl:K,
623	426	159	lc:N,fl:N,pl:R,
624	427	169	lc:Y,fl:N,pl:T,
625	426	171	lc:N,fl:N,pl:K,
626	426	173	lc:N,fl:N,pl:K,
627	426	179	lc:R,fl:N,pl:R,
628	426	185	lc:R,fl:N,pl:R,
629	426	199	lc:K,fl:N,pl:K,
630	426	219	lc:R,fl:N,pl:R,
631	426	244	lc:N,fl:N,pl:R,
632	426	264	lc:N,fl:N,pl:S,
633	426	267	lc:N,fl:N,pl:Y,
634	426	283	lc:N,fl:N,pl:W,
635	430	168	lc:R,fl:N,pl:N,
636	430	174	lc:M,fl:N,pl:N,
637	440	45	lc:M,fl:M,pl:N,
638	440	50	lc:R,fl:N,pl:N,
639	440	54	lc:W,fl:N,pl:N,
640	440	56	lc:R,fl:N,pl:N,
641	441	32	lc:R,fl:N,pl:G,
642	442	14	lc:T,fl:K,pl:T,
643	442	20	lc:A,fl:R,pl:A,
644	442	25	lc:G,fl:S,pl:G,
645	442	47	lc:T,fl:K,pl:T,
646	442	58	lc:S,fl:N,pl:N,
647	442	81	lc:C,fl:Y,pl:C,
648	442	266	lc:G,fl:R,pl:G,
649	447	163	lc:K,fl:N,pl:N,
650	449	123	lc:K,fl:N,pl:K,
651	449	152	lc:Y,fl:N,pl:Y,
652	449	236	lc:S,fl:N,pl:S,
653	449	237	lc:S,fl:N,pl:S,
654	449	238	lc:Y,fl:N,pl:Y,
655	449	240	lc:R,fl:N,pl:R,
656	449	251	lc:R,fl:N,pl:R,
657	449	266	lc:W,fl:N,pl:W,
658	449	272	lc:R,fl:N,pl:N,
659	449	284	lc:Y,fl:N,pl:N,
660	452	250	lc:A,fl:N,pl:W,
661	452	251	lc:C,fl:N,pl:Y,
662	453	26	lc:Y,fl:Y,pl:N,
663	453	79	lc:R,fl:N,pl:A,
664	453	187	lc:W,fl:N,pl:T,
665	457	28	lc:R,fl:R,pl:R,
666	457	50	lc:R,fl:N,pl:R,
667	457	79	lc:Y,fl:N,pl:Y,
668	457	85	lc:R,fl:N,pl:R,
669	457	115	lc:R,fl:N,pl:R,
670	457	128	lc:Y,fl:N,pl:Y,
671	457	160	lc:Y,fl:N,pl:Y,
672	457	175	lc:M,fl:N,pl:M,
673	457	178	lc:S,fl:N,pl:S,
674	457	202	lc:W,fl:N,pl:W,
675	457	207	lc:R,fl:N,pl:R,
676	457	215	lc:W,fl:N,pl:W,
677	457	223	lc:R,fl:N,pl:R,
678	457	259	lc:M,fl:N,pl:M,
679	457	279	lc:K,fl:N,pl:K,
680	457	286	lc:Y,fl:N,pl:Y,
681	457	290	lc:N,fl:N,pl:S,
682	457	304	lc:N,fl:N,pl:Y,
683	457	307	lc:N,fl:N,pl:Y,
684	460	19	lc:Y,fl:N,pl:Y,
685	460	40	lc:M,fl:N,pl:C,
686	460	91	lc:Y,fl:N,pl:Y,
687	460	186	lc:Y,fl:N,pl:Y,
688	461	105	lc:N,fl:N,pl:K,
689	466	217	lc:R,fl:N,pl:G,
690	468	180	lc:W,fl:N,pl:T,
691	467	181	lc:T,fl:N,pl:Y,
692	468	188	lc:K,fl:N,pl:G,
693	467	214	lc:A,fl:N,pl:M,
694	467	235	lc:C,fl:N,pl:M,
695	467	240	lc:A,fl:N,pl:R,
696	467	254	lc:A,fl:N,pl:W,
697	469	8	lc:G,fl:G,pl:R,
698	470	276	lc:M,fl:N,pl:C,
699	472	245	lc:C,fl:N,pl:M,
700	473	66	lc:R,fl:R,pl:R,
701	477	44	lc:G,fl:K,pl:G,
702	478	49	lc:R,fl:G,pl:N,
703	477	167	lc:W,fl:N,pl:A,
704	480	169	lc:C,fl:C,pl:M,
705	480	212	lc:R,fl:G,pl:G,
706	480	276	lc:N,fl:N,pl:K,
707	482	106	lc:A,fl:N,pl:W,
708	481	217	lc:K,fl:N,pl:K,
709	484	42	lc:K,fl:N,pl:T,
710	487	85	lc:C,fl:N,pl:Y,
711	491	210	lc:S,fl:N,pl:G,
712	494	119	lc:T,fl:N,pl:Y,
713	498	20	lc:R,fl:R,pl:R,
714	498	37	lc:R,fl:R,pl:R,
715	498	53	lc:K,fl:K,pl:K,
716	498	76	lc:Y,fl:Y,pl:Y,
717	498	92	lc:M,fl:M,pl:M,
718	501	44	lc:T,fl:Y,pl:T,
719	501	68	lc:A,fl:W,pl:A,
720	501	83	lc:G,fl:R,pl:G,
721	501	84	lc:G,fl:R,pl:G,
722	501	85	lc:G,fl:R,pl:G,
723	501	188	lc:A,fl:R,pl:A,
724	501	200	lc:T,fl:Y,pl:T,
725	501	205	lc:A,fl:R,pl:A,
726	501	215	lc:A,fl:R,pl:A,
727	500	312	lc:N,fl:N,pl:K,
728	500	350	lc:T,fl:N,pl:K,
729	507	157	lc:T,fl:T,pl:W,
730	507	160	lc:A,fl:A,pl:M,
731	507	244	lc:Y,fl:N,pl:N,
732	508	18	lc:Y,fl:Y,pl:Y,
733	508	28	lc:S,fl:S,pl:S,
734	508	35	lc:S,fl:N,pl:S,
735	508	41	lc:S,fl:N,pl:S,
736	508	46	lc:R,fl:R,pl:R,
737	508	79	lc:R,fl:N,pl:R,
738	508	80	lc:M,fl:N,pl:M,
739	508	97	lc:R,fl:N,pl:R,
740	508	104	lc:Y,fl:N,pl:Y,
741	508	109	lc:Y,fl:Y,pl:Y,
742	508	110	lc:R,fl:N,pl:R,
743	508	126	lc:R,fl:N,pl:R,
744	508	130	lc:K,fl:N,pl:K,
745	508	132	lc:M,fl:N,pl:M,
746	508	143	lc:W,fl:N,pl:N,
747	508	156	lc:R,fl:N,pl:N,
748	508	158	lc:Y,fl:N,pl:N,
749	508	174	lc:W,fl:N,pl:N,
750	508	185	lc:Y,fl:N,pl:N,
751	508	191	lc:R,fl:N,pl:N,
752	508	192	lc:Y,fl:N,pl:N,
753	508	218	lc:R,fl:N,pl:R,
754	508	226	lc:K,fl:K,pl:K,
755	508	238	lc:R,fl:N,pl:R,
756	508	247	lc:R,fl:N,pl:R,
757	508	253	lc:K,fl:N,pl:K,
758	508	260	lc:R,fl:N,pl:R,
759	508	272	lc:M,fl:M,pl:M,
760	508	281	lc:R,fl:N,pl:R,
761	508	282	lc:K,fl:N,pl:K,
762	515	37	lc:W,fl:N,pl:N,
763	514	221	lc:W,fl:N,pl:W,
764	517	113	lc:K,fl:G,pl:G,
765	516	222	lc:G,fl:A,pl:G,
766	517	227	lc:M,fl:N,pl:M,
767	517	228	lc:M,fl:N,pl:M,
768	517	231	lc:M,fl:N,pl:C,
769	516	235	lc:Y,fl:N,pl:N,
770	518	174	lc:Y,fl:N,pl:Y,
771	518	219	lc:M,fl:M,pl:M,
772	518	297	lc:Y,fl:N,pl:N,
773	523	134	lc:C,fl:N,pl:S,
774	524	256	lc:K,fl:N,pl:T,
775	526	10	lc:W,fl:N,pl:W,
776	526	149	lc:R,fl:N,pl:R,
777	526	243	lc:M,fl:N,pl:M,
778	528	253	lc:T,fl:N,pl:W,
779	530	158	lc:Y,fl:N,pl:Y,
780	531	258	lc:C,fl:N,pl:Y,
781	536	119	lc:S,fl:N,pl:G,
782	546	19	lc:Y,fl:T,pl:T,
783	546	276	lc:R,fl:N,pl:A,
784	547	39	lc:Y,fl:N,pl:Y,
785	547	83	lc:R,fl:N,pl:R,
786	547	86	lc:K,fl:N,pl:K,
787	552	64	lc:C,fl:Y,pl:C,
788	552	86	lc:T,fl:Y,pl:T,
789	552	106	lc:A,fl:R,pl:A,
790	552	114	lc:C,fl:M,pl:C,
791	552	115	lc:T,fl:Y,pl:T,
792	552	132	lc:C,fl:S,pl:C,
793	552	149	lc:G,fl:K,pl:G,
794	552	280	lc:Y,fl:N,pl:Y,
795	554	146	lc:R,fl:N,pl:A,
796	554	147	lc:M,fl:N,pl:A,
797	555	183	lc:W,fl:T,pl:W,
798	557	92	lc:T,fl:N,pl:A,
799	559	151	lc:R,fl:N,pl:R,
800	559	159	lc:R,fl:N,pl:N,
801	560	299	lc:G,fl:N,pl:K,
802	563	72	lc:R,fl:N,pl:A,
803	565	261	lc:K,fl:N,pl:N,
804	566	295	lc:Y,fl:N,pl:T,
805	567	18	lc:T,fl:K,pl:T,
806	567	30	lc:G,fl:R,pl:N,
807	567	32	lc:T,fl:K,pl:T,
808	567	33	lc:T,fl:W,pl:T,
809	567	34	lc:T,fl:W,pl:T,
810	567	35	lc:W,fl:A,pl:A,
811	567	37	lc:A,fl:R,pl:A,
812	567	41	lc:A,fl:A,pl:R,
813	567	44	lc:A,fl:A,pl:T,
814	567	47	lc:G,fl:G,pl:K,
815	567	104	lc:T,fl:Y,pl:T,
816	567	111	lc:A,fl:M,pl:A,
817	568	120	lc:Y,fl:N,pl:C,
818	567	262	lc:C,fl:Y,pl:C,
819	567	303	lc:N,fl:Y,pl:C,
820	568	313	lc:M,fl:N,pl:M,
821	569	46	lc:W,fl:N,pl:W,
822	569	58	lc:W,fl:N,pl:W,
823	569	62	lc:Y,fl:N,pl:Y,
824	569	68	lc:Y,fl:N,pl:Y,
825	569	80	lc:Y,fl:N,pl:Y,
826	569	104	lc:R,fl:N,pl:R,
827	569	107	lc:R,fl:N,pl:R,
828	569	122	lc:R,fl:N,pl:R,
829	569	194	lc:S,fl:N,pl:S,
830	569	197	lc:Y,fl:N,pl:Y,
831	569	209	lc:M,fl:N,pl:M,
832	569	232	lc:M,fl:N,pl:N,
833	569	246	lc:R,fl:N,pl:N,
834	575	62	lc:K,fl:G,pl:G,
835	575	97	lc:K,fl:G,pl:G,
836	578	147	lc:S,fl:N,pl:S,
837	580	70	lc:R,fl:R,pl:R,
838	580	91	lc:Y,fl:N,pl:Y,
839	580	115	lc:M,fl:N,pl:M,
840	580	163	lc:K,fl:N,pl:K,
841	580	169	lc:Y,fl:N,pl:Y,
842	580	310	lc:N,fl:N,pl:W,
843	581	20	lc:R,fl:N,pl:R,
844	581	41	lc:R,fl:N,pl:R,
845	581	53	lc:Y,fl:N,pl:Y,
846	581	74	lc:R,fl:N,pl:R,
847	581	77	lc:S,fl:N,pl:S,
848	581	80	lc:R,fl:N,pl:R,
849	581	86	lc:Y,fl:N,pl:Y,
850	581	89	lc:R,fl:N,pl:R,
851	581	93	lc:Y,fl:N,pl:Y,
852	581	113	lc:R,fl:N,pl:R,
853	581	128	lc:R,fl:N,pl:R,
854	581	137	lc:Y,fl:N,pl:Y,
855	581	146	lc:Y,fl:N,pl:Y,
856	581	161	lc:Y,fl:N,pl:Y,
857	581	186	lc:Y,fl:N,pl:Y,
858	581	199	lc:Y,fl:N,pl:Y,
859	581	203	lc:W,fl:N,pl:W,
860	581	206	lc:K,fl:N,pl:K,
861	581	209	lc:Y,fl:N,pl:Y,
862	581	212	lc:Y,fl:N,pl:Y,
863	581	238	lc:R,fl:N,pl:R,
864	581	249	lc:R,fl:N,pl:R,
865	581	258	lc:Y,fl:N,pl:Y,
866	581	306	lc:R,fl:N,pl:G,
867	583	52	lc:M,fl:A,pl:A,
868	583	206	lc:W,fl:N,pl:W,
869	583	233	lc:T,fl:T,pl:Y,
870	585	140	lc:R,fl:G,pl:R,
871	585	259	lc:N,fl:N,pl:Y,
872	585	338	lc:K,fl:N,pl:K,
873	590	267	lc:K,fl:N,pl:N,
874	593	127	lc:G,fl:N,pl:R,
875	594	13	lc:G,fl:R,pl:G,
876	594	40	lc:C,fl:M,pl:C,
877	594	80	lc:C,fl:Y,pl:C,
878	594	129	lc:R,fl:N,pl:N,
879	594	230	lc:G,fl:R,pl:G,
880	609	137	lc:C,fl:Y,pl:C,
881	611	67	lc:T,fl:Y,pl:T,
882	611	155	lc:T,fl:T,pl:K,
883	613	185	lc:Y,fl:N,pl:C,
884	613	258	lc:Y,fl:N,pl:C,
885	616	270	lc:W,fl:N,pl:W,
886	618	26	lc:M,fl:M,pl:M,
887	618	118	lc:Y,fl:Y,pl:Y,
888	618	171	lc:Y,fl:N,pl:Y,
889	618	188	lc:W,fl:N,pl:N,
890	618	191	lc:Y,fl:N,pl:N,
891	618	195	lc:Y,fl:N,pl:N,
892	618	197	lc:M,fl:N,pl:M,
893	618	200	lc:Y,fl:N,pl:Y,
894	618	201	lc:Y,fl:N,pl:Y,
895	618	221	lc:K,fl:N,pl:K,
896	618	222	lc:M,fl:N,pl:M,
897	618	244	lc:S,fl:N,pl:S,
898	618	277	lc:W,fl:N,pl:N,
899	623	339	lc:N,fl:R,pl:N,
900	625	201	lc:S,fl:N,pl:C,
901	629	137	lc:K,fl:N,pl:K,
902	632	108	lc:T,fl:N,pl:Y,
903	631	187	lc:K,fl:N,pl:T,
904	631	263	lc:S,fl:N,pl:C,
905	637	164	lc:M,fl:A,pl:M,
906	637	222	lc:W,fl:A,pl:A,
907	637	245	lc:Y,fl:Y,pl:C,
908	636	307	lc:K,fl:N,pl:N,
909	641	11	lc:T,fl:K,pl:T,
910	641	17	lc:C,fl:S,pl:C,
911	640	31	lc:G,fl:N,pl:R,
912	641	41	lc:A,fl:R,pl:A,
913	640	43	lc:A,fl:N,pl:M,
914	640	48	lc:C,fl:N,pl:Y,
915	641	62	lc:A,fl:W,pl:A,
916	640	68	lc:G,fl:N,pl:R,
917	640	76	lc:A,fl:N,pl:W,
918	641	104	lc:A,fl:R,pl:A,
919	641	126	lc:T,fl:Y,pl:T,
920	641	129	lc:T,fl:W,pl:T,
921	641	179	lc:A,fl:R,pl:A,
922	640	182	lc:G,fl:N,pl:R,
923	640	190	lc:A,fl:N,pl:M,
924	640	198	lc:T,fl:N,pl:Y,
925	641	205	lc:C,fl:M,pl:C,
926	641	236	lc:C,fl:Y,pl:C,
927	641	254	lc:N,fl:N,pl:K,
928	646	74	lc:R,fl:N,pl:G,
929	648	123	lc:M,fl:A,pl:A,
930	650	9	lc:R,fl:N,pl:R,
931	650	21	lc:R,fl:N,pl:R,
932	650	26	lc:S,fl:N,pl:S,
933	650	53	lc:K,fl:N,pl:K,
934	650	59	lc:K,fl:N,pl:K,
935	650	65	lc:Y,fl:N,pl:Y,
936	650	86	lc:R,fl:N,pl:R,
937	650	104	lc:R,fl:N,pl:R,
938	650	122	lc:Y,fl:N,pl:Y,
939	650	125	lc:W,fl:N,pl:W,
940	650	128	lc:R,fl:N,pl:R,
941	650	131	lc:S,fl:N,pl:S,
942	650	132	lc:R,fl:N,pl:R,
943	650	140	lc:Y,fl:N,pl:Y,
944	650	143	lc:Y,fl:N,pl:Y,
945	650	148	lc:R,fl:N,pl:R,
946	650	160	lc:Y,fl:N,pl:Y,
947	650	161	lc:Y,fl:N,pl:Y,
948	650	164	lc:Y,fl:N,pl:Y,
949	650	182	lc:Y,fl:N,pl:Y,
950	650	199	lc:R,fl:N,pl:R,
951	650	223	lc:R,fl:N,pl:R,
952	652	236	lc:M,fl:N,pl:C,
953	655	201	lc:K,fl:T,pl:T,
954	659	84	lc:M,fl:N,pl:C,
955	661	117	lc:C,fl:Y,pl:C,
956	661	168	lc:G,fl:K,pl:G,
957	663	23	lc:C,fl:N,pl:T,
958	666	215	lc:C,fl:N,pl:M,
959	670	145	lc:G,fl:T,pl:G,
960	672	165	lc:N,fl:N,pl:R,
961	681	79	lc:Y,fl:N,pl:Y,
962	681	106	lc:Y,fl:N,pl:Y,
963	684	96	lc:G,fl:R,pl:G,
964	684	252	lc:T,fl:Y,pl:T,
965	684	270	lc:A,fl:R,pl:A,
966	685	228	lc:N,fl:N,pl:R,
967	685	232	lc:N,fl:N,pl:Y,
968	685	236	lc:N,fl:N,pl:Y,
969	690	149	lc:M,fl:N,pl:N,
970	690	150	lc:R,fl:N,pl:N,
971	690	159	lc:W,fl:N,pl:N,
972	690	173	lc:Y,fl:N,pl:N,
973	693	28	lc:G,fl:R,pl:G,
974	693	83	lc:Y,fl:C,pl:C,
975	693	107	lc:G,fl:R,pl:G,
976	692	156	lc:Y,fl:N,pl:C,
977	692	183	lc:R,fl:N,pl:R,
978	693	215	lc:C,fl:M,pl:C,
979	693	225	lc:C,fl:Y,pl:C,
980	692	239	lc:A,fl:N,pl:R,
981	692	288	lc:N,fl:N,pl:W,
982	692	291	lc:W,fl:N,pl:W,
983	692	295	lc:C,fl:N,pl:M,
984	692	296	lc:N,fl:N,pl:W,
985	698	14	lc:R,fl:R,pl:R,
986	698	47	lc:R,fl:N,pl:R,
987	698	49	lc:M,fl:N,pl:M,
988	698	79	lc:K,fl:N,pl:K,
989	698	80	lc:W,fl:N,pl:W,
990	698	87	lc:W,fl:N,pl:W,
991	698	127	lc:Y,fl:N,pl:Y,
992	698	139	lc:Y,fl:N,pl:Y,
993	698	150	lc:M,fl:N,pl:N,
994	698	154	lc:S,fl:N,pl:N,
995	698	162	lc:K,fl:N,pl:N,
996	698	173	lc:M,fl:N,pl:N,
997	698	176	lc:K,fl:N,pl:N,
998	698	187	lc:M,fl:N,pl:N,
999	698	206	lc:S,fl:N,pl:N,
1000	698	218	lc:R,fl:N,pl:N,
1001	698	226	lc:Y,fl:N,pl:N,
1002	698	235	lc:W,fl:N,pl:N,
1003	702	24	lc:C,fl:C,pl:Y,
1004	701	282	lc:Y,fl:C,pl:C,
1005	701	307	lc:R,fl:G,pl:G,
1006	704	152	lc:G,fl:N,pl:K,
1007	704	161	lc:A,fl:N,pl:W,
1008	704	166	lc:K,fl:N,pl:G,
1009	704	168	lc:T,fl:N,pl:Y,
1010	704	175	lc:C,fl:N,pl:S,
1011	704	192	lc:C,fl:N,pl:Y,
1012	707	13	lc:K,fl:N,pl:K,
1013	707	20	lc:K,fl:N,pl:K,
1014	707	28	lc:Y,fl:N,pl:Y,
1015	707	33	lc:R,fl:N,pl:R,
1016	707	46	lc:Y,fl:N,pl:Y,
1017	707	67	lc:Y,fl:N,pl:Y,
1018	707	88	lc:Y,fl:N,pl:Y,
1019	707	91	lc:R,fl:N,pl:R,
1020	707	97	lc:R,fl:N,pl:R,
1021	707	100	lc:Y,fl:N,pl:Y,
1022	707	101	lc:M,fl:N,pl:M,
1023	707	102	lc:M,fl:N,pl:M,
1024	707	133	lc:N,fl:N,pl:R,
1025	707	137	lc:N,fl:N,pl:W,
1026	707	145	lc:N,fl:N,pl:R,
1027	707	149	lc:N,fl:N,pl:R,
1028	707	154	lc:N,fl:N,pl:S,
1029	707	181	lc:N,fl:N,pl:R,
1030	707	184	lc:N,fl:N,pl:R,
1031	707	187	lc:N,fl:N,pl:Y,
1032	707	190	lc:N,fl:N,pl:S,
1033	707	196	lc:N,fl:N,pl:Y,
1034	707	220	lc:N,fl:N,pl:R,
1035	707	223	lc:N,fl:N,pl:Y,
1036	707	235	lc:N,fl:N,pl:S,
1037	707	242	lc:N,fl:N,pl:Y,
1038	707	245	lc:N,fl:N,pl:K,
1039	707	247	lc:N,fl:N,pl:R,
1040	707	265	lc:N,fl:N,pl:K,
1041	707	270	lc:N,fl:N,pl:R,
1042	707	277	lc:N,fl:N,pl:Y,
1043	707	280	lc:N,fl:N,pl:Y,
1044	707	283	lc:N,fl:N,pl:S,
1045	707	295	lc:N,fl:N,pl:Y,
1046	707	296	lc:N,fl:N,pl:R,
1047	707	307	lc:N,fl:N,pl:Y,
1048	710	112	lc:R,fl:G,pl:G,
1049	710	113	lc:M,fl:C,pl:C,
1050	710	303	lc:R,fl:N,pl:N,
1051	710	318	lc:K,fl:N,pl:N,
1052	715	13	lc:C,fl:N,pl:M,
1053	715	87	lc:Y,fl:N,pl:Y,
1054	720	89	lc:K,fl:N,pl:N,
1055	729	24	lc:K,fl:N,pl:N,
1056	729	108	lc:K,fl:N,pl:N,
1057	730	44	lc:Y,fl:N,pl:C,
1058	735	220	lc:K,fl:N,pl:N,
1059	735	211	lc:W,fl:N,pl:W,
1060	735	190	lc:R,fl:N,pl:R,
1061	735	168	lc:Y,fl:N,pl:Y,
1062	735	137	lc:Y,fl:N,pl:Y,
1063	735	114	lc:C,fl:N,pl:M,
1064	733	215	lc:C,fl:N,pl:Y,
1065	733	224	lc:C,fl:N,pl:M,
1066	735	90	lc:G,fl:N,pl:K,
1067	735	89	lc:M,fl:N,pl:M,
1068	735	74	lc:W,fl:N,pl:W,
1069	735	73	lc:W,fl:N,pl:N,
1070	735	72	lc:W,fl:N,pl:W,
1071	733	255	lc:C,fl:N,pl:Y,
1072	735	69	lc:W,fl:N,pl:W,
1073	735	68	lc:W,fl:N,pl:W,
1074	735	51	lc:R,fl:N,pl:R,
1075	735	40	lc:M,fl:N,pl:M,
1076	735	39	lc:M,fl:N,pl:M,
1077	737	149	lc:N,fl:N,pl:Y,
1078	739	106	lc:A,fl:A,pl:R,
1079	738	312	lc:Y,fl:N,pl:C,
1080	745	260	lc:C,fl:N,pl:Y,
1081	747	55	lc:R,fl:G,pl:G,
1082	748	111	lc:Y,fl:N,pl:Y,
1083	748	252	lc:R,fl:N,pl:A,
1084	751	54	lc:C,fl:N,pl:Y,
1085	755	32	lc:W,fl:N,pl:W,
1086	755	35	lc:A,fl:N,pl:W,
1087	755	91	lc:N,fl:N,pl:R,
1088	754	100	lc:W,fl:T,pl:T,
1089	757	113	lc:A,fl:N,pl:W,
1090	759	316	lc:N,fl:N,pl:W,
1091	759	318	lc:N,fl:N,pl:W,
1092	760	213	lc:W,fl:N,pl:T,
1093	760	222	lc:R,fl:N,pl:A,
1094	760	244	lc:N,fl:N,pl:M,
1095	761	345	lc:S,fl:N,pl:N,
1096	763	24	lc:W,fl:N,pl:W,
1097	762	82	lc:K,fl:T,pl:T,
1098	763	108	lc:M,fl:N,pl:M,
1099	763	109	lc:S,fl:N,pl:S,
1100	763	261	lc:Y,fl:N,pl:N,
1101	763	320	lc:S,fl:N,pl:N,
1102	765	55	lc:S,fl:N,pl:S,
1103	765	319	lc:M,fl:N,pl:A,
1104	766	20	lc:R,fl:N,pl:G,
1105	766	178	lc:Y,fl:N,pl:Y,
1106	766	217	lc:Y,fl:N,pl:N,
1107	768	220	lc:W,fl:N,pl:N,
1108	770	297	lc:K,fl:N,pl:G,
1109	770	301	lc:R,fl:N,pl:N,
1110	772	111	lc:G,fl:G,pl:R,
1111	772	149	lc:R,fl:N,pl:N,
1112	771	199	lc:A,fl:M,pl:A,
1113	771	208	lc:T,fl:Y,pl:T,
1114	773	186	lc:W,fl:N,pl:T,
1115	774	218	lc:K,fl:T,pl:T,
1116	775	155	lc:M,fl:N,pl:N,
1117	776	247	lc:S,fl:N,pl:S,
1118	776	281	lc:R,fl:N,pl:R,
1119	776	380	lc:M,fl:N,pl:M,
1120	779	15	lc:R,fl:G,pl:G,
1121	779	16	lc:N,fl:N,pl:R,
1122	779	19	lc:M,fl:A,pl:A,
1123	779	29	lc:S,fl:G,pl:G,
1124	779	66	lc:Y,fl:C,pl:C,
1125	779	72	lc:N,fl:N,pl:M,
1126	779	165	lc:R,fl:G,pl:G,
1127	780	244	lc:S,fl:N,pl:G,
1128	779	259	lc:Y,fl:T,pl:T,
1129	779	267	lc:W,fl:A,pl:A,
1130	785	263	lc:M,fl:N,pl:C,
1131	796	22	lc:N,fl:N,pl:W,
1132	796	38	lc:N,fl:M,pl:M,
1133	796	41	lc:N,fl:N,pl:R,
1134	796	88	lc:N,fl:N,pl:M,
1135	796	89	lc:N,fl:Y,pl:Y,
1136	796	103	lc:N,fl:N,pl:K,
1137	796	104	lc:N,fl:N,pl:Y,
1138	796	105	lc:N,fl:N,pl:S,
1139	796	111	lc:N,fl:N,pl:W,
1140	796	115	lc:N,fl:N,pl:S,
1141	796	119	lc:N,fl:N,pl:Y,
1142	796	120	lc:N,fl:N,pl:R,
1143	796	158	lc:N,fl:N,pl:M,
1144	799	108	lc:K,fl:N,pl:G,
1145	801	84	lc:K,fl:N,pl:N,
1146	802	178	lc:K,fl:N,pl:G,
1147	802	236	lc:M,fl:N,pl:C,
1148	803	147	lc:A,fl:N,pl:W,
1149	804	151	lc:G,fl:N,pl:S,
1150	804	170	lc:C,fl:N,pl:Y,
1151	806	79	lc:G,fl:N,pl:R,
1152	805	181	lc:W,fl:N,pl:A,
1153	809	23	lc:Y,fl:Y,pl:Y,
1154	809	59	lc:M,fl:N,pl:M,
1155	809	116	lc:M,fl:N,pl:M,
1156	809	128	lc:Y,fl:N,pl:Y,
1157	809	183	lc:K,fl:N,pl:K,
1158	809	190	lc:R,fl:N,pl:R,
1159	809	195	lc:W,fl:N,pl:W,
1160	813	198	lc:R,fl:N,pl:G,
1161	816	178	lc:W,fl:N,pl:N,
1162	818	278	lc:G,fl:N,pl:R,
1163	820	10	lc:Y,fl:N,pl:Y,
1164	820	15	lc:R,fl:N,pl:R,
1165	820	44	lc:Y,fl:N,pl:Y,
1166	820	104	lc:S,fl:N,pl:S,
1167	820	164	lc:K,fl:K,pl:K,
1168	820	172	lc:R,fl:N,pl:R,
1169	820	193	lc:S,fl:N,pl:S,
1170	820	211	lc:Y,fl:N,pl:N,
1171	820	216	lc:R,fl:N,pl:N,
1172	820	307	lc:Y,fl:N,pl:N,
1173	821	212	lc:G,fl:N,pl:R,
1174	828	295	lc:R,fl:N,pl:N,
1175	830	114	lc:K,fl:N,pl:G,
1176	831	252	lc:K,fl:N,pl:T,
1177	831	295	lc:K,fl:N,pl:G,
1178	836	56	lc:Y,fl:N,pl:N,
1179	836	58	lc:K,fl:N,pl:K,
1180	836	68	lc:R,fl:N,pl:N,
1181	836	87	lc:K,fl:N,pl:K,
1182	836	100	lc:S,fl:N,pl:S,
1183	836	139	lc:W,fl:N,pl:N,
1184	837	8	lc:N,fl:N,pl:K,
1185	837	16	lc:N,fl:N,pl:R,
1186	837	93	lc:N,fl:N,pl:R,
1187	837	102	lc:N,fl:N,pl:K,
1188	837	114	lc:N,fl:N,pl:R,
1189	837	128	lc:N,fl:N,pl:W,
1190	837	163	lc:N,fl:N,pl:K,
1191	837	171	lc:N,fl:N,pl:Y,
1192	837	176	lc:N,fl:N,pl:Y,
1193	837	179	lc:N,fl:N,pl:M,
1194	837	206	lc:N,fl:N,pl:M,
1195	837	214	lc:N,fl:N,pl:Y,
1196	837	232	lc:N,fl:N,pl:M,
1197	837	238	lc:N,fl:N,pl:Y,
1198	837	240	lc:N,fl:N,pl:Y,
1199	839	57	lc:Y,fl:T,pl:T,
1200	839	185	lc:T,fl:Y,pl:Y,
1201	839	197	lc:T,fl:N,pl:W,
1202	839	221	lc:G,fl:N,pl:R,
1203	842	245	lc:G,fl:N,pl:R,
1204	846	32	lc:C,fl:N,pl:S,
1205	845	190	lc:R,fl:G,pl:G,
1206	845	196	lc:Y,fl:C,pl:C,
1207	845	228	lc:R,fl:N,pl:N,
1208	845	236	lc:Y,fl:N,pl:N,
1209	845	238	lc:M,fl:N,pl:N,
1210	845	253	lc:M,fl:N,pl:C,
1211	848	74	lc:M,fl:N,pl:M,
1212	848	93	lc:S,fl:N,pl:S,
1213	848	120	lc:S,fl:N,pl:S,
1214	848	250	lc:T,fl:T,pl:K,
1215	853	168	lc:S,fl:N,pl:G,
1216	856	249	lc:N,fl:N,pl:R,
1217	855	260	lc:A,fl:N,pl:R,
1218	856	340	lc:R,fl:N,pl:N,
1219	862	42	lc:K,fl:N,pl:K,
1220	866	52	lc:C,fl:Y,pl:C,
1221	866	100	lc:T,fl:K,pl:T,
1222	866	150	lc:S,fl:N,pl:N,
1223	866	158	lc:A,fl:M,pl:N,
1224	867	225	lc:R,fl:N,pl:G,
1225	870	14	lc:R,fl:N,pl:R,
1226	870	26	lc:K,fl:N,pl:K,
1227	870	42	lc:R,fl:N,pl:R,
1228	870	60	lc:R,fl:N,pl:R,
1229	870	66	lc:K,fl:N,pl:K,
1230	870	76	lc:Y,fl:N,pl:Y,
1231	870	77	lc:M,fl:N,pl:M,
1232	870	82	lc:W,fl:N,pl:W,
1233	870	91	lc:S,fl:N,pl:S,
