# Stacks v2.0b;  Phylip sequential; October 02, 2018
# Seq Pos	Locus ID	Column	Population
611	1945	82	fc:C,fl:Y,pl:C,
612	1951	75	fc:M,fl:N,pl:C,
613	1955	25	fc:R,fl:G,pl:G,
614	1961	80	fc:R,fl:N,pl:G,
615	1966	229	fc:C,fl:N,pl:Y,
616	1975	282	fc:G,fl:N,pl:R,
617	1975	237	fc:C,fl:N,pl:M,
618	1975	236	fc:T,fl:N,pl:W,
619	1974	272	fc:G,fl:N,pl:R,
620	1988	299	fc:N,fl:N,pl:R,
621	1990	211	fc:C,fl:N,pl:Y,
622	1992	229	fc:R,fl:N,pl:R,
623	1991	61	fc:Y,fl:N,pl:Y,
624	1991	291	fc:C,fl:N,pl:M,
625	1997	87	fc:K,fl:T,pl:T,
626	1996	329	fc:G,fl:N,pl:K,
627	2006	266	fc:T,fl:W,pl:T,
628	2006	214	fc:G,fl:G,pl:R,
629	2005	101	fc:C,fl:Y,pl:C,
630	2005	140	fc:N,fl:M,pl:N,
631	2012	203	fc:S,fl:N,pl:S,
632	2011	73	fc:Y,fl:N,pl:Y,
633	2011	293	fc:R,fl:N,pl:G,
634	2011	321	fc:R,fl:N,pl:N,
635	2011	323	fc:W,fl:N,pl:N,
636	2011	326	fc:W,fl:N,pl:N,
637	2014	255	fc:R,fl:N,pl:A,
638	2014	196	fc:A,fl:W,pl:A,
639	2014	136	fc:W,fl:N,pl:W,
640	2042	229	fc:R,fl:G,pl:G,
641	2042	201	fc:K,fl:T,pl:T,
642	2042	171	fc:R,fl:A,pl:A,
643	2042	162	fc:M,fl:A,pl:A,
644	2041	260	fc:S,fl:G,pl:G,
645	2048	64	fc:K,fl:N,pl:T,
646	2052	248	fc:K,fl:N,pl:G,
647	2057	56	fc:T,fl:N,pl:Y,
648	2057	162	fc:M,fl:N,pl:A,
649	2062	17	fc:G,fl:G,pl:R,
650	2061	369	fc:M,fl:N,pl:N,
651	2065	281	fc:A,fl:N,pl:W,
652	2076	29	fc:K,fl:N,pl:G,
653	2076	190	fc:N,fl:N,pl:M,
654	2096	344	fc:R,fl:N,pl:N,
655	2095	22	fc:R,fl:N,pl:G,
656	2095	107	fc:R,fl:N,pl:G,
657	2095	174	fc:Y,fl:N,pl:T,
658	2095	277	fc:R,fl:N,pl:A,
659	2095	281	fc:R,fl:N,pl:A,
660	2100	227	fc:R,fl:G,pl:N,
661	2100	125	fc:W,fl:T,pl:T,
662	2100	123	fc:R,fl:A,pl:A,
663	2099	191	fc:R,fl:A,pl:A,
664	2118	148	fc:R,fl:N,pl:N,
665	2118	127	fc:M,fl:N,pl:N,
666	2118	73	fc:Y,fl:N,pl:N,
667	2118	55	fc:K,fl:N,pl:N,
668	2118	35	fc:K,fl:N,pl:N,
669	2118	14	fc:C,fl:N,pl:S,
670	2123	278	fc:Y,fl:N,pl:N,
671	2123	164	fc:M,fl:N,pl:N,
672	2123	142	fc:K,fl:N,pl:N,
673	2123	106	fc:Y,fl:Y,pl:Y,
674	2137	221	fc:T,fl:N,pl:A,
675	2137	167	fc:Y,fl:N,pl:T,
676	2150	33	fc:T,fl:N,pl:W,
677	2152	172	fc:R,fl:N,pl:A,
678	2152	19	fc:K,fl:G,pl:G,
679	2155	84	fc:K,fl:N,pl:G,
680	2154	125	fc:Y,fl:N,pl:Y,
681	2157	257	fc:T,fl:N,pl:W,
682	2193	192	fc:N,fl:N,pl:Y,
683	2197	35	fc:R,fl:N,pl:G,
684	2221	317	fc:M,fl:N,pl:A,
685	2221	286	fc:N,fl:N,pl:W,
686	2221	246	fc:A,fl:N,pl:M,
687	2221	128	fc:N,fl:N,pl:Y,
688	2223	163	fc:A,fl:N,pl:M,
689	2225	202	fc:T,fl:N,pl:K,
690	2239	196	fc:N,fl:N,pl:W,
691	2239	195	fc:N,fl:N,pl:W,
692	2244	48	fc:Y,fl:N,pl:C,
693	2243	49	fc:C,fl:S,pl:S,
694	2243	159	fc:Y,fl:N,pl:Y,
695	2252	25	fc:G,fl:S,pl:G,
696	2252	46	fc:A,fl:R,pl:A,
697	2261	59	fc:Y,fl:N,pl:T,
698	2261	127	fc:M,fl:N,pl:A,
699	2275	239	fc:A,fl:N,pl:R,
700	2275	165	fc:G,fl:G,pl:R,
701	2274	172	fc:R,fl:N,pl:R,
702	2274	191	fc:W,fl:N,pl:T,
703	2274	241	fc:K,fl:N,pl:T,
704	2280	144	fc:Y,fl:N,pl:T,
705	2280	237	fc:T,fl:K,pl:T,
706	2289	135	fc:Y,fl:N,pl:Y,
707	2293	145	fc:C,fl:Y,pl:C,
708	2293	108	fc:A,fl:W,pl:A,
709	2293	91	fc:G,fl:R,pl:G,
710	2293	64	fc:C,fl:Y,pl:C,
711	2293	23	fc:T,fl:Y,pl:T,
712	2293	12	fc:C,fl:Y,pl:C,
713	2300	222	fc:Y,fl:N,pl:C,
714	2300	89	fc:W,fl:T,pl:A,
715	2299	192	fc:K,fl:N,pl:G,
716	2304	158	fc:R,fl:N,pl:N,
717	2307	228	fc:R,fl:N,pl:A,
718	2307	226	fc:R,fl:N,pl:R,
719	2309	116	fc:K,fl:T,pl:T,
720	2319	62	fc:Y,fl:N,pl:T,
721	2332	21	fc:R,fl:G,pl:G,
722	2342	198	fc:W,fl:W,pl:T,
723	2342	219	fc:G,fl:G,pl:R,
724	2350	189	fc:R,fl:N,pl:G,
725	2358	25	fc:Y,fl:N,pl:C,
726	2357	200	fc:W,fl:N,pl:N,
727	2362	115	fc:W,fl:N,pl:N,
728	2361	191	fc:W,fl:N,pl:A,
729	2364	49	fc:Y,fl:N,pl:Y,
730	2363	32	fc:M,fl:C,pl:C,
731	2372	84	fc:G,fl:N,pl:R,
732	2374	198	fc:K,fl:G,pl:G,
733	2373	16	fc:M,fl:N,pl:N,
734	2373	38	fc:M,fl:N,pl:N,
735	2373	42	fc:K,fl:N,pl:N,
736	2373	65	fc:M,fl:N,pl:N,
737	2373	125	fc:K,fl:N,pl:N,
738	2379	150	fc:Y,fl:N,pl:Y,
739	2384	132	fc:Y,fl:C,pl:C,
740	2384	54	fc:A,fl:A,pl:M,
741	2383	80	fc:K,fl:T,pl:T,
742	2388	162	fc:G,fl:N,pl:R,
743	2396	242	fc:R,fl:N,pl:R,
744	2402	71	fc:C,fl:M,pl:C,
745	2402	112	fc:C,fl:M,pl:C,
746	2402	128	fc:A,fl:M,pl:A,
747	2407	231	fc:R,fl:N,pl:N,
748	2408	250	fc:N,fl:N,pl:R,
749	2430	256	fc:K,fl:N,pl:N,
750	2433	267	fc:M,fl:N,pl:C,
751	2433	182	fc:R,fl:N,pl:G,
752	2433	173	fc:M,fl:N,pl:C,
753	2436	201	fc:G,fl:N,pl:R,
754	2441	172	fc:K,fl:N,pl:K,
755	2441	171	fc:R,fl:N,pl:R,
756	2443	206	fc:G,fl:G,pl:R,
757	2443	204	fc:R,fl:G,pl:R,
758	2443	202	fc:W,fl:T,pl:W,
759	2444	37	fc:G,fl:G,pl:K,
760	2458	31	fc:N,fl:N,pl:W,
761	2458	69	fc:N,fl:N,pl:W,
762	2458	76	fc:N,fl:N,pl:M,
763	2461	203	fc:N,fl:M,pl:N,
764	2469	336	fc:K,fl:N,pl:N,
765	2481	18	fc:C,fl:Y,pl:C,
766	2481	38	fc:T,fl:W,pl:T,
767	2481	48	fc:K,fl:N,pl:K,
768	2486	117	fc:R,fl:N,pl:R,
769	2495	140	fc:W,fl:N,pl:A,
770	2498	143	fc:Y,fl:N,pl:N,
771	2498	177	fc:K,fl:N,pl:N,
772	2498	345	fc:Y,fl:N,pl:N,
773	2513	119	fc:Y,fl:N,pl:C,
774	2527	42	fc:G,fl:N,pl:S,
775	2526	100	fc:C,fl:N,pl:S,
776	2526	103	fc:W,fl:N,pl:T,
777	2529	54	fc:W,fl:N,pl:W,
778	2529	263	fc:R,fl:N,pl:A,
779	2537	216	fc:R,fl:N,pl:G,
780	2537	325	fc:W,fl:N,pl:W,
781	2546	12	fc:K,fl:N,pl:K,
782	2546	110	fc:Y,fl:Y,pl:Y,
783	2546	111	fc:M,fl:N,pl:M,
784	2546	143	fc:Y,fl:N,pl:N,
785	2546	147	fc:K,fl:N,pl:N,
786	2546	150	fc:W,fl:N,pl:N,
787	2546	156	fc:K,fl:N,pl:N,
788	2546	162	fc:Y,fl:N,pl:N,
789	2546	281	fc:N,fl:N,pl:Y,
790	2551	146	fc:C,fl:M,pl:C,
791	2553	158	fc:M,fl:N,pl:N,
792	2554	37	fc:Y,fl:N,pl:C,
793	2554	52	fc:Y,fl:N,pl:C,
794	2554	139	fc:W,fl:N,pl:T,
795	2556	181	fc:Y,fl:N,pl:Y,
796	2556	189	fc:M,fl:N,pl:A,
797	2556	190	fc:W,fl:N,pl:T,
798	2556	194	fc:Y,fl:N,pl:T,
799	2564	186	fc:K,fl:N,pl:N,
800	2564	185	fc:Y,fl:N,pl:N,
801	2564	139	fc:R,fl:N,pl:N,
802	2572	87	fc:R,fl:N,pl:R,
803	2571	9	fc:W,fl:N,pl:N,
804	2571	12	fc:M,fl:N,pl:N,
805	2571	15	fc:Y,fl:N,pl:N,
806	2571	28	fc:M,fl:N,pl:N,
807	2571	31	fc:K,fl:N,pl:N,
808	2571	45	fc:R,fl:N,pl:N,
809	2571	52	fc:R,fl:N,pl:N,
810	2571	61	fc:W,fl:N,pl:N,
811	2571	74	fc:R,fl:N,pl:N,
812	2571	78	fc:R,fl:N,pl:N,
813	2571	95	fc:W,fl:N,pl:N,
814	2571	139	fc:W,fl:N,pl:N,
815	2571	142	fc:S,fl:N,pl:N,
816	2571	146	fc:R,fl:N,pl:N,
817	2571	179	fc:M,fl:N,pl:N,
818	2571	193	fc:W,fl:N,pl:N,
819	2571	194	fc:Y,fl:N,pl:N,
820	2584	284	fc:M,fl:N,pl:A,
821	2584	276	fc:Y,fl:N,pl:N,
822	2600	89	fc:R,fl:N,pl:G,
823	2600	167	fc:R,fl:N,pl:N,
824	2604	176	fc:R,fl:N,pl:G,
825	2613	6	fc:M,fl:N,pl:A,
826	2623	309	fc:R,fl:N,pl:G,
827	2629	36	fc:K,fl:N,pl:G,
828	2628	159	fc:K,fl:N,pl:G,
829	2633	207	fc:Y,fl:N,pl:C,
830	2635	105	fc:N,fl:N,pl:R,
831	2654	74	fc:K,fl:N,pl:K,
832	2655	75	fc:Y,fl:N,pl:Y,
833	2659	318	fc:R,fl:N,pl:N,
834	2670	276	fc:G,fl:N,pl:R,
835	2677	241	fc:C,fl:Y,pl:N,
836	2677	106	fc:C,fl:Y,pl:C,
837	2677	76	fc:T,fl:K,pl:T,
838	2681	180	fc:K,fl:N,pl:G,
839	2686	126	fc:K,fl:N,pl:G,
840	2686	200	fc:R,fl:N,pl:R,
841	2690	257	fc:K,fl:N,pl:N,
842	2694	199	fc:C,fl:C,pl:Y,
843	2703	132	fc:Y,fl:N,pl:N,
844	2710	34	fc:K,fl:G,pl:G,
845	2717	95	fc:M,fl:N,pl:A,
846	2717	167	fc:M,fl:N,pl:N,
847	2734	180	fc:W,fl:N,pl:T,
848	2733	176	fc:C,fl:C,pl:M,
849	2736	141	fc:M,fl:C,pl:M,
850	2735	84	fc:M,fl:A,pl:A,
851	2735	116	fc:N,fl:N,pl:Y,
852	2776	160	fc:R,fl:N,pl:G,
853	2779	208	fc:R,fl:N,pl:A,
854	2781	238	fc:Y,fl:N,pl:C,
855	2781	285	fc:K,fl:N,pl:G,
856	2781	289	fc:Y,fl:N,pl:T,
857	2781	291	fc:W,fl:N,pl:T,
858	2781	305	fc:W,fl:N,pl:N,
859	2805	331	fc:M,fl:N,pl:C,
860	2805	285	fc:R,fl:N,pl:G,
861	2806	197	fc:N,fl:N,pl:W,
862	2806	221	fc:Y,fl:Y,pl:N,
863	2816	125	fc:S,fl:C,pl:C,
864	2816	95	fc:R,fl:G,pl:G,
865	2818	79	fc:K,fl:N,pl:G,
866	2818	37	fc:Y,fl:N,pl:T,
867	2837	333	fc:Y,fl:N,pl:N,
868	2841	173	fc:M,fl:N,pl:N,
869	2845	137	fc:C,fl:Y,pl:N,
870	2845	124	fc:C,fl:Y,pl:N,
871	2845	16	fc:T,fl:Y,pl:T,
872	2844	33	fc:C,fl:M,pl:C,
873	2844	227	fc:G,fl:G,pl:R,
874	2844	229	fc:G,fl:G,pl:R,
875	2844	231	fc:G,fl:G,pl:R,
876	2848	24	fc:R,fl:G,pl:R,
877	2848	71	fc:R,fl:G,pl:G,
878	2852	281	fc:Y,fl:N,pl:T,
879	2852	269	fc:M,fl:N,pl:C,
880	2852	251	fc:Y,fl:N,pl:T,
881	2852	239	fc:M,fl:N,pl:C,
882	2874	123	fc:R,fl:N,pl:G,
883	2898	25	fc:N,fl:N,pl:Y,
884	2908	147	fc:A,fl:N,pl:R,
885	2913	255	fc:N,fl:N,pl:K,
886	2913	92	fc:R,fl:R,pl:R,
887	2912	153	fc:W,fl:N,pl:A,
888	2915	221	fc:R,fl:N,pl:G,
889	2914	141	fc:M,fl:N,pl:A,
890	2914	142	fc:Y,fl:N,pl:C,
891	2914	237	fc:N,fl:N,pl:R,
892	2930	137	fc:R,fl:N,pl:G,
893	2941	151	fc:S,fl:N,pl:G,
894	2945	213	fc:K,fl:T,pl:T,
895	2958	315	fc:Y,fl:N,pl:Y,
896	2966	175	fc:T,fl:N,pl:K,
897	2966	138	fc:W,fl:N,pl:A,
898	2965	120	fc:R,fl:N,pl:N,
899	2968	17	fc:N,fl:N,pl:S,
900	2974	294	fc:W,fl:N,pl:W,
901	2974	249	fc:R,fl:N,pl:G,
902	2973	82	fc:Y,fl:Y,pl:C,
903	2973	89	fc:W,fl:N,pl:W,
904	2984	48	fc:C,fl:Y,pl:C,
905	2984	76	fc:A,fl:R,pl:A,
906	3000	233	fc:K,fl:N,pl:G,
907	3000	144	fc:W,fl:N,pl:W,
908	3002	257	fc:N,fl:N,pl:W,
909	3023	266	fc:Y,fl:N,pl:C,
910	3023	138	fc:Y,fl:N,pl:T,
911	3022	262	fc:Y,fl:N,pl:C,
912	3026	211	fc:N,fl:N,pl:R,
913	3026	152	fc:R,fl:N,pl:R,
914	3026	140	fc:W,fl:N,pl:A,
915	3029	155	fc:R,fl:N,pl:N,
916	3029	143	fc:R,fl:N,pl:N,
917	3029	96	fc:K,fl:N,pl:G,
918	3028	49	fc:N,fl:N,pl:M,
919	3028	52	fc:N,fl:N,pl:Y,
920	3028	53	fc:N,fl:N,pl:M,
921	3028	73	fc:N,fl:N,pl:W,
922	3028	80	fc:N,fl:N,pl:R,
923	3028	93	fc:N,fl:N,pl:K,
924	3028	105	fc:N,fl:N,pl:M,
925	3028	118	fc:N,fl:N,pl:M,
926	3028	133	fc:N,fl:N,pl:M,
927	3028	135	fc:N,fl:N,pl:K,
928	3032	148	fc:R,fl:N,pl:G,
929	3038	18	fc:R,fl:N,pl:G,
930	3038	57	fc:A,fl:N,pl:M,
931	3048	271	fc:W,fl:N,pl:T,
932	3048	250	fc:R,fl:N,pl:G,
933	3048	235	fc:Y,fl:N,pl:T,
934	3048	222	fc:M,fl:C,pl:C,
935	3047	177	fc:Y,fl:N,pl:C,
936	3052	60	fc:C,fl:C,pl:Y,
937	3067	241	fc:N,fl:N,pl:R,
938	3070	212	fc:C,fl:N,pl:Y,
939	3070	71	fc:Y,fl:N,pl:C,
940	3089	261	fc:G,fl:N,pl:R,
941	3092	76	fc:M,fl:C,pl:C,
942	3095	282	fc:W,fl:N,pl:T,
943	3095	280	fc:R,fl:N,pl:G,
944	3095	279	fc:W,fl:N,pl:W,
945	3095	195	fc:T,fl:N,pl:Y,
946	3095	159	fc:T,fl:N,pl:Y,
947	3094	267	fc:N,fl:N,pl:R,
948	3097	262	fc:W,fl:N,pl:T,
949	3101	182	fc:K,fl:N,pl:N,
950	3100	45	fc:R,fl:N,pl:R,
951	3108	256	fc:W,fl:N,pl:W,
952	3147	207	fc:N,fl:N,pl:M,
953	3147	10	fc:R,fl:R,pl:N,
954	3153	210	fc:A,fl:N,pl:M,
955	3153	196	fc:C,fl:N,pl:S,
956	3153	170	fc:A,fl:N,pl:R,
957	3153	150	fc:A,fl:N,pl:M,
958	3159	210	fc:R,fl:N,pl:G,
959	3164	175	fc:R,fl:N,pl:G,
960	3176	151	fc:R,fl:N,pl:G,
961	3175	252	fc:R,fl:N,pl:N,
962	3179	18	fc:K,fl:N,pl:N,
963	3180	297	fc:R,fl:N,pl:A,
964	3189	263	fc:R,fl:N,pl:G,
965	3188	174	fc:Y,fl:N,pl:Y,
966	3195	201	fc:Y,fl:N,pl:N,
967	3202	104	fc:G,fl:N,pl:S,
968	3206	100	fc:R,fl:N,pl:G,
969	3205	13	fc:S,fl:N,pl:C,
970	3205	289	fc:Y,fl:N,pl:C,
971	3224	282	fc:T,fl:N,pl:K,
972	3224	167	fc:C,fl:N,pl:M,
973	3230	188	fc:G,fl:N,pl:R,
974	3230	98	fc:C,fl:N,pl:S,
975	3237	413	fc:N,fl:N,pl:R,
976	3237	409	fc:T,fl:T,pl:W,
977	3237	179	fc:S,fl:S,pl:S,
978	3237	147	fc:R,fl:N,pl:R,
979	3237	11	fc:Y,fl:C,pl:C,
980	3236	263	fc:Y,fl:N,pl:C,
981	3261	71	fc:M,fl:N,pl:M,
982	3264	257	fc:K,fl:N,pl:G,
983	3264	169	fc:G,fl:G,pl:R,
984	3263	183	fc:W,fl:N,pl:A,
985	3284	237	fc:Y,fl:N,pl:N,
986	3284	25	fc:W,fl:N,pl:A,
987	3283	56	fc:T,fl:N,pl:Y,
988	3283	60	fc:T,fl:N,pl:Y,
989	3294	245	fc:N,fl:N,pl:Y,
990	3294	233	fc:N,fl:N,pl:R,
991	3294	210	fc:N,fl:N,pl:Y,
992	3294	206	fc:N,fl:N,pl:M,
993	3294	189	fc:N,fl:N,pl:M,
994	3294	181	fc:R,fl:N,pl:R,
995	3294	65	fc:W,fl:N,pl:W,
996	3293	41	fc:W,fl:N,pl:W,
997	3293	56	fc:N,fl:N,pl:Y,
998	3298	140	fc:A,fl:W,pl:A,
999	3298	52	fc:G,fl:K,pl:G,
1000	3300	121	fc:Y,fl:N,pl:Y,
1001	3300	119	fc:C,fl:Y,pl:Y,
1002	3300	117	fc:Y,fl:N,pl:N,
1003	3300	115	fc:Y,fl:N,pl:Y,
1004	3313	206	fc:N,fl:N,pl:Y,
1005	3313	83	fc:R,fl:N,pl:R,
1006	3317	273	fc:K,fl:N,pl:T,
1007	3317	272	fc:C,fl:N,pl:Y,
1008	3317	263	fc:M,fl:N,pl:C,
1009	3317	207	fc:C,fl:N,pl:Y,
1010	3316	62	fc:Y,fl:N,pl:N,
1011	3341	273	fc:R,fl:N,pl:G,
1012	3341	180	fc:A,fl:N,pl:M,
1013	3355	85	fc:Y,fl:N,pl:N,
1014	3354	28	fc:R,fl:N,pl:R,
1015	3354	103	fc:R,fl:N,pl:R,
1016	3360	244	fc:R,fl:N,pl:G,
1017	3359	152	fc:T,fl:N,pl:Y,
1018	3371	161	fc:R,fl:N,pl:A,
1019	3381	178	fc:W,fl:N,pl:T,
1020	3384	38	fc:Y,fl:N,pl:C,
1021	3394	212	fc:K,fl:N,pl:N,
1022	3394	225	fc:W,fl:N,pl:N,
1023	3394	235	fc:Y,fl:N,pl:N,
1024	3397	178	fc:W,fl:N,pl:N,
1025	3397	42	fc:W,fl:N,pl:N,
1026	3396	34	fc:N,fl:N,pl:R,
1027	3399	16	fc:A,fl:R,pl:A,
1028	3399	39	fc:T,fl:K,pl:T,
1029	3399	51	fc:C,fl:Y,pl:C,
1030	3399	52	fc:G,fl:S,pl:G,
1031	3399	164	fc:G,fl:K,pl:G,
1032	3399	186	fc:T,fl:W,pl:T,
1033	3413	84	fc:R,fl:G,pl:R,
1034	3419	36	fc:R,fl:N,pl:G,
1035	3422	182	fc:M,fl:C,pl:C,
1036	3422	268	fc:C,fl:N,pl:M,
1037	3422	269	fc:T,fl:N,pl:W,
1038	3430	291	fc:M,fl:N,pl:C,
1039	3435	252	fc:N,fl:N,pl:K,
1040	3435	250	fc:N,fl:N,pl:W,
1041	3435	173	fc:N,fl:N,pl:K,
1042	3441	172	fc:G,fl:K,pl:G,
1043	3446	187	fc:W,fl:N,pl:N,
1044	3460	85	fc:Y,fl:N,pl:T,
1045	3468	248	fc:W,fl:N,pl:W,
1046	3468	247	fc:W,fl:N,pl:T,
1047	3468	245	fc:M,fl:N,pl:M,
1048	3468	177	fc:G,fl:G,pl:R,
1049	3468	174	fc:T,fl:T,pl:W,
1050	3468	163	fc:T,fl:T,pl:W,
1051	3467	176	fc:G,fl:G,pl:R,
1052	3496	7	fc:M,fl:N,pl:C,
1053	3497	262	fc:T,fl:K,pl:N,
1054	3502	298	fc:Y,fl:N,pl:N,
1055	3514	152	fc:R,fl:G,pl:R,
1056	3517	27	fc:W,fl:N,pl:N,
1057	3517	28	fc:W,fl:N,pl:N,
1058	3517	32	fc:W,fl:N,pl:N,
1059	3517	33	fc:W,fl:N,pl:N,
1060	3517	37	fc:W,fl:N,pl:N,
1061	3517	41	fc:W,fl:N,pl:N,
1062	3519	21	fc:Y,fl:N,pl:C,
1063	3522	219	fc:N,fl:N,pl:M,
1064	3522	197	fc:Y,fl:N,pl:Y,
1065	3522	149	fc:R,fl:N,pl:R,
1066	3522	142	fc:W,fl:N,pl:W,
1067	3522	129	fc:Y,fl:N,pl:Y,
1068	3522	119	fc:R,fl:N,pl:R,
1069	3522	98	fc:W,fl:N,pl:W,
1070	3522	95	fc:M,fl:N,pl:M,
1071	3522	90	fc:Y,fl:N,pl:Y,
1072	3522	89	fc:Y,fl:N,pl:Y,
1073	3522	75	fc:R,fl:N,pl:R,
1074	3522	70	fc:R,fl:N,pl:R,
1075	3522	17	fc:R,fl:N,pl:R,
1076	3521	13	fc:R,fl:N,pl:R,
1077	3521	22	fc:S,fl:N,pl:S,
1078	3521	24	fc:K,fl:N,pl:K,
1079	3521	49	fc:W,fl:N,pl:W,
1080	3521	63	fc:K,fl:N,pl:K,
1081	3521	64	fc:R,fl:N,pl:R,
1082	3521	70	fc:M,fl:N,pl:M,
1083	3521	77	fc:M,fl:N,pl:M,
1084	3521	79	fc:R,fl:N,pl:R,
1085	3521	88	fc:R,fl:N,pl:R,
1086	3521	89	fc:R,fl:N,pl:R,
1087	3521	94	fc:R,fl:N,pl:R,
1088	3521	106	fc:R,fl:N,pl:R,
1089	3521	107	fc:W,fl:N,pl:W,
1090	3521	108	fc:Y,fl:N,pl:Y,
1091	3521	109	fc:R,fl:N,pl:R,
1092	3521	110	fc:R,fl:N,pl:R,
1093	3521	118	fc:Y,fl:N,pl:Y,
1094	3521	121	fc:R,fl:N,pl:R,
1095	3521	142	fc:Y,fl:N,pl:N,
1096	3521	149	fc:S,fl:N,pl:N,
1097	3521	153	fc:Y,fl:N,pl:N,
1098	3521	158	fc:R,fl:N,pl:N,
1099	3521	189	fc:M,fl:N,pl:N,
1100	3521	193	fc:R,fl:N,pl:N,
1101	3521	196	fc:Y,fl:N,pl:N,
1102	3521	202	fc:Y,fl:N,pl:Y,
1103	3521	203	fc:S,fl:N,pl:S,
1104	3521	206	fc:Y,fl:N,pl:N,
1105	3521	208	fc:G,fl:N,pl:R,
1106	3521	260	fc:S,fl:N,pl:N,
1107	3521	262	fc:R,fl:N,pl:N,
1108	3521	307	fc:N,fl:N,pl:Y,
1109	3529	221	fc:K,fl:N,pl:N,
1110	3528	66	fc:W,fl:N,pl:T,
1111	3547	143	fc:C,fl:C,pl:Y,
1112	3551	34	fc:K,fl:N,pl:K,
1113	3550	156	fc:R,fl:G,pl:R,
1114	3554	57	fc:C,fl:C,pl:S,
1115	3553	76	fc:K,fl:N,pl:G,
1116	3555	71	fc:R,fl:N,pl:G,
1117	3555	106	fc:Y,fl:N,pl:C,
1118	3559	137	fc:G,fl:R,pl:G,
1119	3559	100	fc:G,fl:R,pl:G,
1120	3559	25	fc:G,fl:K,pl:G,
1121	3558	307	fc:T,fl:N,pl:W,
1122	3558	310	fc:W,fl:N,pl:N,
1123	3570	169	fc:Y,fl:N,pl:T,
1124	3579	172	fc:R,fl:N,pl:R,
1125	3579	176	fc:R,fl:N,pl:R,
1126	3586	71	fc:K,fl:N,pl:G,
1127	3589	210	fc:K,fl:N,pl:K,
1128	3588	298	fc:R,fl:N,pl:A,
1129	3602	104	fc:Y,fl:N,pl:N,
1130	3601	119	fc:T,fl:N,pl:K,
1131	3608	77	fc:W,fl:N,pl:T,
1132	3613	219	fc:R,fl:N,pl:R,
1133	3619	191	fc:G,fl:N,pl:K,
1134	3625	152	fc:K,fl:N,pl:T,
1135	3627	356	fc:T,fl:N,pl:W,
1136	3627	284	fc:A,fl:N,pl:R,
1137	3627	255	fc:T,fl:N,pl:W,
1138	3627	195	fc:C,fl:N,pl:Y,
1139	3627	30	fc:G,fl:N,pl:S,
1140	3626	58	fc:T,fl:N,pl:K,
1141	3626	67	fc:A,fl:N,pl:R,
1142	3629	231	fc:R,fl:G,pl:G,
1143	3633	171	fc:N,fl:N,pl:Y,
1144	3633	127	fc:M,fl:N,pl:C,
1145	3638	101	fc:R,fl:N,pl:N,
1146	3644	219	fc:G,fl:N,pl:R,
1147	3644	218	fc:T,fl:N,pl:W,
1148	3644	213	fc:C,fl:N,pl:M,
1149	3644	211	fc:C,fl:N,pl:M,
1150	3652	163	fc:R,fl:N,pl:A,
1151	3672	229	fc:M,fl:N,pl:N,
1152	3671	12	fc:N,fl:N,pl:R,
1153	3671	20	fc:N,fl:N,pl:W,
1154	3671	25	fc:N,fl:N,pl:R,
1155	3671	45	fc:N,fl:N,pl:W,
1156	3671	83	fc:N,fl:N,pl:Y,
1157	3671	191	fc:N,fl:N,pl:R,
1158	3675	84	fc:A,fl:R,pl:A,
1159	3675	40	fc:C,fl:S,pl:C,
1160	3674	15	fc:W,fl:N,pl:W,
1161	3684	85	fc:Y,fl:N,pl:C,
1162	3689	139	fc:W,fl:N,pl:N,
1163	3694	194	fc:Y,fl:N,pl:Y,
1164	3709	12	fc:S,fl:N,pl:S,
1165	3709	42	fc:Y,fl:N,pl:Y,
1166	3709	52	fc:K,fl:N,pl:K,
1167	3709	56	fc:Y,fl:N,pl:Y,
1168	3709	62	fc:S,fl:N,pl:S,
1169	3709	96	fc:W,fl:N,pl:W,
1170	3709	111	fc:M,fl:N,pl:M,
1171	3709	122	fc:S,fl:N,pl:S,
1172	3709	126	fc:K,fl:N,pl:K,
1173	3709	136	fc:Y,fl:N,pl:Y,
1174	3709	150	fc:N,fl:N,pl:R,
1175	3709	161	fc:N,fl:N,pl:Y,
1176	3718	216	fc:N,fl:N,pl:Y,
1177	3718	204	fc:N,fl:N,pl:R,
1178	3718	195	fc:N,fl:N,pl:Y,
1179	3718	183	fc:R,fl:N,pl:R,
1180	3718	93	fc:M,fl:C,pl:C,
1181	3717	122	fc:N,fl:N,pl:Y,
1182	3721	205	fc:R,fl:N,pl:R,
1183	3722	80	fc:Y,fl:N,pl:C,
1184	3722	82	fc:K,fl:N,pl:K,
1185	3722	92	fc:A,fl:N,pl:W,
1186	3728	311	fc:T,fl:N,pl:K,
1187	3734	245	fc:Y,fl:N,pl:C,
1188	3741	116	fc:N,fl:N,pl:M,
1189	3741	69	fc:N,fl:N,pl:M,
1190	3740	60	fc:Y,fl:N,pl:Y,
1191	3740	132	fc:R,fl:N,pl:R,
1192	3740	197	fc:C,fl:N,pl:M,
1193	3740	219	fc:G,fl:N,pl:R,
1194	3740	234	fc:W,fl:N,pl:A,
1195	3740	236	fc:R,fl:N,pl:A,
1196	3740	244	fc:Y,fl:N,pl:N,
1197	3755	203	fc:R,fl:N,pl:G,
1198	3763	223	fc:R,fl:N,pl:N,
1199	3770	201	fc:A,fl:N,pl:R,
1200	3788	179	fc:A,fl:N,pl:M,
